Gene_ID,t_protein_3p_loss,t_protein_5q_amplification,t_protein_7p_amplification,t_protein_9p_loss,t_protein_14q_loss
PRAP1,0,0,0,0,0
PRCC,0,0,0,0,0
PRCP,0,0,0,0,0
PRDM16,0,0,0,0,0
PRDX1,0,0,0,0,0
PRDX2,0,0,0,0,0
PRDX3,0,0,0,0,0
PRDX4,0,0,0,0,0
PRDX5,0,0,0,0,0
PRDX6,0,0,0,0,0
PREB,0,0,0,0,0
PRELP,0,0,0,0,0
PREP,0,0,0,0,0
PREPL,0,0,0,0,0
PREX1,0,0,0,0,0
PREX2,0,0,0,0,0
PRF1,0,0,0,0,0
PRG2,0,0,0,0,0
PRG3,0,0,0,0,0
PRG4,0,0,0,0,0
PRIM2,0,0,0,0,0
PRIMPOL,0,0,0,0,0
PRKAA1,0,0,0,0,0
PRKAA2,0,0,0,0,0
PRKAB1,0,0,0,0,0
PRKAB2,0,0,0,0,0
PRKACA,0,0,0,0,0
PRKACB,0,0,0,0,0
PRKAG1,0,0,0,0,0
PRKAG2,0,0,0,0,0
PRKAR1A,0,0,0,0,0
PRKAR1B,0,0,0,0,0
PRKAR2A,0,0,0,0,0
PRKAR2B,0,0,0,0,0
PRKCA,0,0,0,0,0
PRKCB,0,0,0,0,0
PRKCD,0,0,0,0,0
PRKCE,0,0,0,0,0
PRKCH,0,0,0,0,0
PRKCI,0,0,0,0,0
PRKCQ,0,0,0,0,0
PRKCSH,0,0,0,0,0
PRKCZ,0,0,0,0,0
PRKD1,0,0,0,0,0
PRKD2,0,0,0,0,0
PRKDC,0,0,0,0,0
PRKG1,0,0,0,0,0
PRKN,0,0,0,0,0
PRKRA,0,0,0,0,0
PRKRIP1,0,0,0,0,0
PRMT1,0,0,0,0,0
PRMT2,0,0,0,0,0
PRMT3,0,0,0,0,0
PRMT5,0,0,0,0,0
PRMT7,0,0,0,0,0
PRMT9,0,0,0,0,0
PRNP,0,0,0,0,0
PROC,0,0,0,0,0
PROCR,0,0,0,0,0
PRODH,0,0,0,0,0
PRODH2,0,0,0,0,0
PROM1,0,0,0,0,0
PROM2,0,0,0,0,0
PROS1,0,0,0,0,0
PROSER1,0,0,0,0,0
PROSER2,0,0,0,0,0
PROZ,0,0,0,0,0
PRPF18,0,0,0,0,0
PRPF19,0,0,0,0,0
PRPF3,0,0,0,0,0
PRPF31,0,0,0,0,0
PRPF38A,0,0,0,0,0
PRPF38B,0,0,0,0,0
PRPF39,0,0,0,0,0
PRPF4,0,0,0,0,0
PRPF40A,0,0,0,0,0
PRPF40B,0,0,0,0,0
PRPF4B,0,0,0,0,0
PRPF6,0,0,0,0,0
PRPF8,0,0,0,0,0
PRPH,0,0,0,0,0
PRPS1,0,0,0,0,0
PRPS2,0,0,0,0,0
PRPSAP1,0,0,0,0,0
PRPSAP2,0,0,0,0,0
PRR12,0,0,0,0,0
PRR14,0,0,0,0,0
PRR15,0,0,0,0,0
PRR5,0,0,0,0,0
PRRC1,0,0,0,0,0
PRRC2A,0,0,0,0,0
PRRC2B,0,0,0,0,0
PRRC2C,0,0,0,0,0
PRSS1,0,0,0,0,0
PRSS2,0,0,0,0,0
PRSS23,0,0,0,0,0
PRSS8,0,0,0,0,0
PRTFDC1,0,0,0,0,0
PRTN3,0,0,0,0,0
PRUNE1,0,0,0,0,0
PRUNE2,0,0,0,0,0
PSAP,0,0,0,0,0
PSAT1,0,0,0,0,0
PSD3,0,0,0,0,0
PSD4,0,0,0,0,0
PSEN1,0,0,0,0,0
PSIP1,0,0,0,0,0
PSMA1,0,0,0,0,0
PSMA2,0,0,0,0,0
PSMA3,0,0,0,0,0
PSMA4,0,0,0,0,0
PSMA5,0,0,0,0,0
PSMA6,0,0,0,0,0
PSMA7,0,0,0,0,0
PSMB1,0,0,0,0,0
PSMB10,0,0,0,0,0
PSMB2,0,0,0,0,0
PSMB3,0,0,0,0,0
PSMB4,0,0,0,0,0
PSMB5,0,0,0,0,0
PSMB6,0,0,0,0,0
PSMB7,0,0,0,0,0
PSMB8,0,0,0,0,0
PSMB9,0,0,0,0,0
PSMC1,0,0,0,0,0
PSMC2,0,0,0,0,0
PSMC3,0,0,0,0,0
PSMC4,0,0,0,0,0
PSMC5,0,0,0,0,0
PSMC6,0,0,0,0,0
PSMD1,0,0,0,0,0
PSMD10,0,0,0,0,0
PSMD11,0,0,0,0,0
PSMD12,0,0,0,0,0
PSMD13,0,0,0,0,0
PSMD14,0,0,0,0,0
PSMD2,0,0,0,0,0
PSMD3,0,0,0,0,0
PSMD4,0,0,0,0,0
PSMD5,0,0,0,0,0
PSMD6,0,0,0,0,0
PSMD7,0,0,0,0,0
PSMD8,0,0,0,0,0
PSMD9,0,0,0,0,0
PSME1,0,0,0,0,0
PSME2,0,0,0,0,0
PSME3,0,0,0,0,0
PSME4,0,0,0,0,0
PSMF1,0,0,0,0,0
PSMG1,0,0,0,0,0
PSMG2,0,0,0,0,0
PSMG3,0,0,0,0,0
PSMG4,0,0,0,0,0
PSPC1,0,0,0,0,0
PSPH,0,0,0,0,0
PSTPIP1,0,0,0,0,0
PSTPIP2,0,0,0,0,0
PTAR1,0,0,0,0,0
PTBP1,0,0,0,0,0
PTBP2,0,0,0,0,0
PTBP3,0,0,0,0,0
PTCD2,0,0,0,0,0
PTCD3,0,0,0,0,0
PTDSS1,0,0,0,0,0
PTDSS2,0,0,0,0,0
PTEN,0,0,0,0,0
PTER,0,0,0,0,0
PTGDS,0,0,0,0,0
PTGER3,0,0,0,0,0
PTGES,0,0,0,0,0
PTGES2,0,0,0,0,0
PTGES3,0,0,0,0,0
PTGFRN,0,0,0,0,0
PTGIS,0,0,0,0,0
PTGR1,0,0,0,0,0
PTGR2,0,0,0,0,0
PTGS1,0,0,0,0,0
PTH1R,0,0,0,0,0
PTK2,0,0,0,0,0
PTK2B,0,0,0,0,0
PTK7,0,0,0,0,0
PTMA,0,0,0,0,0
PTMS,0,0,0,0,0
PTN,0,0,0,0,0
PTP4A1,0,0,0,0,0
PTP4A2,0,0,0,0,0
PTPA,0,0,0,0,0
PTPMT1,0,0,0,0,0
PTPN1,0,0,0,0,0
PTPN11,0,0,0,0,0
PTPN12,0,0,0,0,0
PTPN13,0,0,0,0,0
PTPN14,0,0,0,0,0
PTPN18,0,0,0,0,0
PTPN2,0,0,0,0,0
PTPN21,0,0,0,0,0
PTPN23,0,0,0,0,0
PTPN3,0,0,0,0,0
PTPN4,0,0,0,0,0
PTPN6,0,0,0,0,0
PTPN7,0,0,0,0,0
PTPN9,0,0,0,0,0
PTPRA,0,0,0,0,0
PTPRB,0,0,0,0,0
PTPRC,0,0,0,0,0
PTPRCAP,0,0,0,0,0
PTPRD,0,0,0,0,0
PTPRE,0,0,0,0,0
PTPRF,0,0,0,0,0
PTPRG,0,0,0,0,0
PTPRJ,0,0,0,0,0
PTPRK,0,0,0,0,0
PTPRM,0,0,0,0,0
PTPRO,0,0,0,0,0
PTPRS,0,0,0,0,0
PTPRU,0,0,0,0,0
PTRH1,0,0,0,0,0
PTRH2,0,0,0,0,0
PTRHD1,0,0,0,0,0
PTS,0,0,0,0,0
PTTG1IP,0,0,0,0,0
PTX3,0,0,0,0,0
PUDP,0,0,0,0,0
PUF60,0,0,0,0,0
PUM1,0,0,0,0,0
PUM2,0,0,0,0,0
PUM3,0,0,0,0,0
PURA,0,0,0,0,0
PURB,0,0,0,0,0
PUS1,0,0,0,0,0
PUS10,0,0,0,0,0
PUS3,0,0,0,0,0
PUS7,0,0,0,0,0
PUS7L,0,0,0,0,0
PUSL1,0,0,0,0,0
PVALB,0,0,0,0,0
PVR,0,0,0,0,0
PWP1,0,0,0,0,0
PWP2,0,0,0,0,0
PWWP2A,0,0,0,0,0
PXDC1,0,0,0,0,0
PXDN,0,0,0,0,0
PXK,0,0,0,0,0
PXMP2,0,0,0,0,0
PXMP4,0,0,0,0,0
PXN,0,0,0,0,0
PYCARD,0,0,0,0,0
PYCR1,0,0,0,0,0
PYCR2,0,0,0,0,0
PYCR3,0,0,0,0,0
PYGB,0,0,0,0,0
PYGL,0,0,0,0,0
PYGM,0,0,0,0,0
PYGO2,0,0,0,0,0
PYHIN1,0,0,0,0,0
PYM1,0,0,0,0,0
PYROXD1,0,0,0,0,0
PYROXD2,0,0,0,0,0
PYURF,0,0,0,0,0
PZP,0,0,0,0,0
QARS,0,0,0,0,0
QDPR,0,0,0,0,0
QKI,0,0,0,0,0
QPCT,0,0,0,0,0
QPCTL,0,0,0,0,0
QPRT,0,0,0,0,0
QRICH1,0,0,0,0,0
QRSL1,0,0,0,0,0
QSER1,0,0,0,0,0
QSOX1,0,0,0,0,0
QSOX2,0,0,0,0,0
QTRT1,0,0,0,0,0
QTRT2,0,0,0,0,0
R3HCC1,0,0,0,0,0
R3HCC1L,0,0,0,0,0
R3HDM1,0,0,0,0,0
R3HDM2,0,0,0,0,0
RAB10,0,0,0,0,0
RAB11A,0,0,0,0,0
RAB11B,0,0,0,0,0
RAB11FIP1,0,0,0,0,0
RAB11FIP2,0,0,0,0,0
RAB11FIP3,0,0,0,0,0
RAB11FIP4,0,0,0,0,0
RAB11FIP5,0,0,0,0,0
RAB12,0,0,0,0,0
RAB13,0,0,0,0,0
RAB14,0,0,0,0,0
RAB17,0,0,0,0,0
RAB18,0,0,0,0,0
RAB19,0,0,0,0,0
RAB1A,0,0,0,0,0
RAB1B,0,0,0,0,0
RAB20,0,0,0,0,0
RAB21,0,0,0,0,0
RAB22A,0,0,0,0,0
RAB23,0,0,0,0,0
RAB24,0,0,0,0,0
RAB25,0,0,0,0,0
RAB27A,0,0,0,0,0
RAB27B,0,0,0,0,0
RAB28,0,0,0,0,0
RAB29,0,0,0,0,0
RAB2A,0,0,0,0,0
RAB2B,0,0,0,0,0
RAB30,0,0,0,0,0
RAB31,0,0,0,0,0
RAB32,0,0,0,0,0
RAB33B,0,0,0,0,0
RAB34,0,0,0,0,0
RAB35,0,0,0,0,0
RAB36,0,0,0,0,0
RAB38,0,0,0,0,0
RAB39A,0,0,0,0,0
RAB3A,0,0,0,0,0
RAB3D,0,0,0,0,0
RAB3GAP1,0,0,0,0,0
RAB3GAP2,0,0,0,0,0
RAB3IL1,0,0,0,0,0
RAB3IP,0,0,0,0,0
RAB40C,0,0,0,0,0
RAB42,0,0,0,0,0
RAB43,0,0,0,0,0
RAB4A,0,0,0,0,0
RAB4B,0,0,0,0,0
RAB5A,0,0,0,0,0
RAB5B,0,0,0,0,0
RAB5C,0,0,0,0,0
RAB5IF,0,0,0,0,0
RAB6A,0,0,0,0,0
RAB6B,0,0,0,0,0
RAB6D,0,0,0,0,0
RAB7A,0,0,0,0,0
RAB8A,0,0,0,0,0
RAB8B,0,0,0,0,0
RAB9A,0,0,0,0,0
RABAC1,0,0,0,0,0
RABEP1,0,0,0,0,0
RABEP2,0,0,0,0,0
RABEPK,0,0,0,0,0
RABGAP1,0,0,0,0,0
RABGAP1L,0,0,0,0,0
RABGEF1,0,0,0,0,0
RABGGTA,0,0,0,0,0
RABGGTB,0,0,0,0,0
RABIF,0,0,0,0,0
RABL2B,0,0,0,0,0
RABL3,0,0,0,0,0
RABL6,0,0,0,0,0
RAC1,0,0,0,0,0
RAC2,0,0,0,0,0
RACK1,0,0,0,0,0
RAD1,0,0,0,0,0
RAD17,0,0,0,0,0
RAD21,0,0,0,0,0
RAD23A,0,0,0,0,0
RAD23B,0,0,0,0,0
RAD50,0,0,0,0,0
RAD54L2,0,0,0,0,0
RAD9A,0,0,0,0,0
RAE1,0,0,0,0,0
RAF1,0,0,0,0,0
RAI1,0,0,0,0,0
RAI14,0,0,0,0,0
RALA,0,0,0,0,0
RALB,0,0,0,0,0
RALBP1,0,0,0,0,0
RALGAPA1,0,0,0,0,0
RALGAPA2,0,0,0,0,0
RALGAPB,0,0,0,0,0
RALGPS2,0,0,0,0,0
RALY,0,0,0,0,0
RALYL,0,0,0,0,0
RAMAC,0,0,0,0,0
RAMP2,0,0,0,0,0
RAN,0,0,0,0,0
RANBP1,0,0,0,0,0
RANBP10,0,0,0,0,0
RANBP2,0,0,0,0,0
RANBP3,0,0,0,0,0
RANBP6,0,0,0,0,0
RANBP9,0,0,0,0,0
RANGAP1,0,0,0,0,0
RANGRF,0,0,0,0,0
RAP1A,0,0,0,0,0
RAP1B,0,0,0,0,0
RAP1GAP,0,0,0,0,0
RAP1GAP2,0,0,0,0,0
RAP1GDS1,0,0,0,0,0
RAP2A,0,0,0,0,0
RAP2B,0,0,0,0,0
RAP2C,0,0,0,0,0
RAPGEF1,0,0,0,0,0
RAPGEF2,0,0,0,0,0
RAPGEF3,0,0,0,0,0
RAPGEF4,0,0,0,0,0
RAPGEF6,0,0,0,0,0
RAPH1,0,0,0,0,0
RARA,0,0,0,0,0
RARRES2,0,0,0,0,0
RARS,0,0,0,0,0
RARS2,0,0,0,0,0
RASA1,0,0,0,0,0
RASA2,0,0,0,0,0
RASA3,0,0,0,0,0
RASA4B,0,0,0,0,0
RASAL1,0,0,0,0,0
RASAL2,0,0,0,0,0
RASAL3,0,0,0,0,0
RASGRF2,0,0,0,0,0
RASGRP2,0,0,0,0,0
RASIP1,0,0,0,0,0
RASL12,0,0,0,0,0
RASSF2,0,0,0,0,0
RASSF4,0,0,0,0,0
RASSF5,0,0,0,0,0
RASSF6,0,0,0,0,0
RASSF7,0,0,0,0,0
RASSF8,0,0,0,0,0
RAVER1,0,0,0,0,0
RAVER2,0,0,0,0,0
RB1,0,0,0,0,0
RB1CC1,0,0,0,0,0
RBBP4,0,0,0,0,0
RBBP5,0,0,0,0,0
RBBP6,0,0,0,0,0
RBBP7,0,0,0,0,0
RBBP9,0,0,0,0,0
RBCK1,0,0,0,0,0
RBFA,0,0,0,0,0
RBFOX2,0,0,0,0,0
RBKS,0,0,0,0,0
RBL2,0,0,0,0,0
RBM10,0,0,0,0,0
RBM12,0,0,0,0,0
RBM12B,0,0,0,0,0
RBM14,0,0,0,0,0
RBM15,0,0,0,0,0
RBM15B,0,0,0,0,0
RBM17,0,0,0,0,0
RBM18,0,0,0,0,0
RBM19,0,0,0,0,0
RBM22,0,0,0,0,0
RBM25,0,0,0,0,0
RBM26,0,0,0,0,0
RBM27,0,0,0,0,0
RBM28,0,0,0,0,0
RBM3,0,0,0,0,0
RBM33,0,0,0,0,0
RBM34,0,0,0,0,0
RBM38,0,0,0,0,0
RBM39,0,0,0,0,0
RBM4,0,0,0,0,0
RBM42,0,0,0,0,0
RBM43,0,0,0,0,0
RBM45,0,0,0,0,0
RBM47,0,0,0,0,0
RBM4B,0,0,0,0,0
RBM5,0,0,0,0,0
RBM6,0,0,0,0,0
RBM7,0,0,0,0,0
RBM8A,0,0,0,0,0
RBMS1,0,0,0,0,0
RBMS2,0,0,0,0,0
RBMS3,0,0,0,0,0
RBMX,0,0,0,0,0
RBMX2,0,0,0,0,0
RBMXL1,0,0,0,0,0
RBP1,0,0,0,0,0
RBP4,0,0,0,0,0
RBP5,0,0,0,0,0
RBP7,0,0,0,0,0
RBPJ,0,0,0,0,0
RBPMS,0,0,0,0,0
RBPMS2,0,0,0,0,0
RBSN,0,0,0,0,0
RBX1,0,0,0,0,0
RC3H1,0,0,0,0,0
RC3H2,0,0,0,0,0
RCAN1,0,0,0,0,0
RCBTB1,0,0,0,0,0
RCBTB2,0,0,0,0,0
RCC1,0,0,0,0,0
RCC1L,0,0,0,0,0
RCC2,0,0,0,0,0
RCCD1,0,0,0,0,0
RCHY1,0,0,0,0,0
RCL1,0,0,0,0,0
RCN1,0,0,0,0,0
RCN2,0,0,0,0,0
RCN3,0,0,0,0,0
RCOR1,0,0,0,0,0
RCOR3,0,0,0,0,0
RCSD1,0,0,0,0,0
RDH10,0,0,0,0,0
RDH11,0,0,0,0,0
RDH12,0,0,0,0,0
RDH14,0,0,0,0,0
RDX,0,0,0,0,0
RECK,0,0,0,0,0
RECQL,0,0,0,0,0
RECQL5,0,0,0,0,0
REEP3,0,0,0,0,0
REEP4,0,0,0,0,0
REEP5,0,0,0,0,0
REEP6,0,0,0,0,0
REG1A,0,0,0,0,0
REL,0,0,0,0,0
RELA,0,0,0,0,0
RELB,0,0,0,0,0
RELCH,0,0,0,0,0
RELL1,0,0,0,0,0
REN,0,0,0,0,0
RENBP,0,0,0,0,0
REPIN1,0,0,0,0,0
REPS1,0,0,0,0,0
REPS2,0,0,0,0,0
RER1,0,0,0,0,0
RERE,0,0,0,0,0
RERG,0,0,0,0,0
REST,0,0,0,0,0
RETN,0,0,0,0,0
RETREG2,0,0,0,0,0
RETREG3,0,0,0,0,0
RETSAT,0,0,0,0,0
REXO2,0,0,0,0,0
REXO4,0,0,0,0,0
RFC1,0,0,0,0,0
RFC2,0,0,0,0,0
RFC3,0,0,0,0,0
RFC4,0,0,0,0,0
RFC5,0,0,0,0,0
RFESD,0,0,0,0,0
RFFL,0,0,0,0,0
RFK,0,0,0,0,0
RFLNB,0,0,0,0,0
RFT1,0,0,0,0,0
RFTN1,0,0,0,0,0
RFX1,0,0,0,0,0
RFX2,0,0,0,0,0
RFX5,0,0,0,0,0
RFXANK,0,0,0,0,0
RFXAP,0,0,0,0,0
RGCC,0,0,0,0,0
RGL1,0,0,0,0,0
RGL2,0,0,0,0,0
RGL3,0,0,0,0,0
RGN,0,0,0,0,0
RGP1,0,0,0,0,0
RGS10,0,0,0,0,0
RGS12,0,0,0,0,0
RGS14,0,0,0,0,0
RGS19,0,0,0,0,0
RGS3,0,0,0,0,0
RHAG,0,0,0,0,0
RHBDD2,0,0,0,0,0
RHBDF1,0,0,0,0,0
RHBDF2,0,0,0,0,0
RHCE,0,0,0,0,0
RHCG,0,0,0,0,0
RHEB,0,0,0,0,0
RHOA,0,0,0,0,0
RHOB,0,0,0,0,0
RHOC,0,0,0,0,0
RHOF,0,0,0,0,0
RHOG,0,0,0,0,0
RHOQ,0,0,0,0,0
RHOT1,0,0,0,0,0
RHOT2,0,0,0,0,0
RHPN2,0,0,0,0,0
RIC8A,0,0,0,0,0
RIC8B,0,0,0,0,0
RICTOR,0,0,0,0,0
RIDA,0,0,0,0,0
RIF1,0,0,0,0,0
RILP,0,0,0,0,0
RILPL1,0,0,0,0,0
RILPL2,0,0,0,0,0
RIN1,0,0,0,0,0
RIN2,0,0,0,0,0
RIN3,0,0,0,0,0
RING1,0,0,0,0,0
RINT1,0,0,0,0,0
RIOK1,0,0,0,0,0
RIOK2,0,0,0,0,0
RIOK3,0,0,0,0,0
RIOX1,0,0,0,0,0
RIOX2,0,0,0,0,0
RIPK1,0,0,0,0,0
RIPK2,0,0,0,0,0
RIPK3,0,0,0,0,0
RIPK4,0,0,0,0,0
RIPOR1,0,0,0,0,0
RIT1,0,0,0,0,0
RLIM,0,0,0,0,0
RMC1,0,0,0,0,0
RMDN1,0,0,0,0,0
RMDN2,0,0,0,0,0
RMDN3,0,0,0,0,0
RMND1,0,0,0,0,0
RMND5A,0,0,0,0,0
RNASE1,0,0,0,0,0
RNASE2,0,0,0,0,0
RNASE3,0,0,0,0,0
RNASE4,0,0,0,0,0
RNASE6,0,0,0,0,0
RNASEH2A,0,0,0,0,0
RNASEH2B,0,0,0,0,0
RNASEH2C,0,0,0,0,0
RNASEL,0,0,0,0,0
RNASET2,0,0,0,0,0
RND3,0,0,0,0,0
RNF10,0,0,0,0,0
RNF11,0,0,0,0,0
RNF113A,0,0,0,0,0
RNF114,0,0,0,0,0
RNF115,0,0,0,0,0
RNF121,0,0,0,0,0
RNF123,0,0,0,0,0
RNF126,0,0,0,0,0
RNF13,0,0,0,0,0
RNF135,0,0,0,0,0
RNF14,0,0,0,0,0
RNF146,0,0,0,0,0
RNF166,0,0,0,0,0
RNF167,0,0,0,0,0
RNF169,0,0,0,0,0
RNF170,0,0,0,0,0
RNF181,0,0,0,0,0
RNF185,0,0,0,0,0
RNF187,0,0,0,0,0
RNF2,0,0,0,0,0
RNF20,0,0,0,0,0
RNF213,0,0,0,0,0
RNF214,0,0,0,0,0
RNF219,0,0,0,0,0
RNF220,0,0,0,0,0
RNF25,0,0,0,0,0
RNF31,0,0,0,0,0
RNF4,0,0,0,0,0
RNF40,0,0,0,0,0
RNF41,0,0,0,0,0
RNF5,0,0,0,0,0
RNF7,0,0,0,0,0
RNGTT,0,0,0,0,0
RNH1,0,0,0,0,0
RNLS,0,0,0,0,0
RNMT,0,0,0,0,0
RNPC3,0,0,0,0,0
RNPEP,0,0,0,0,0
RNPS1,0,0,0,0,0
ROBO1,0,0,0,0,0
ROCK1,0,0,0,0,0
ROCK2,0,0,0,0,0
ROGDI,0,0,0,0,0
ROMO1,0,0,0,0,0
ROR1,0,0,0,0,0
RP1L1,0,0,0,0,0
RP2,0,0,0,0,0
RP9,0,0,0,0,0
RPA1,0,0,0,0,0
RPA2,0,0,0,0,0
RPA3,0,0,0,0,0
RPAIN,0,0,0,0,0
RPAP1,0,0,0,0,0
RPAP2,0,0,0,0,0
RPAP3,0,0,0,0,0
RPE,0,0,0,0,0
RPEL1,0,0,0,0,0
RPF1,0,0,0,0,0
RPF2,0,0,0,0,0
RPIA,0,0,0,0,0
RPL10,0,0,0,0,0
RPL10A,0,0,0,0,0
RPL11,0,0,0,0,0
RPL12,0,0,0,0,0
RPL13,0,0,0,0,0
RPL13A,0,0,0,0,0
RPL14,0,0,0,0,0
RPL15,0,0,0,0,0
RPL17,0,0,0,0,0
RPL18,0,0,0,0,0
RPL18A,0,0,0,0,0
RPL19,0,0,0,0,0
RPL21,0,0,0,0,0
RPL22,0,0,0,0,0
RPL22L1,0,0,0,0,0
RPL23,0,0,0,0,0
RPL23A,0,0,0,0,0
RPL24,0,0,0,0,0
RPL26,0,0,0,0,0
RPL26L1,0,0,0,0,0
RPL27,0,0,0,0,0
RPL27A,0,0,0,0,0
RPL28,0,0,0,0,0
RPL29,0,0,0,0,0
RPL3,0,0,0,0,0
RPL30,0,0,0,0,0
RPL31,0,0,0,0,0
RPL32,0,0,0,0,0
RPL34,0,0,0,0,0
RPL35,0,0,0,0,0
RPL35A,0,0,0,0,0
RPL36,0,0,0,0,0
RPL36A-HNRNPH2,0,0,0,0,0
RPL36AL,0,0,0,0,0
RPL37,0,0,0,0,0
RPL37A,0,0,0,0,0
RPL38,0,0,0,0,0
RPL39,0,0,0,0,0
RPL4,0,0,0,0,0
RPL5,0,0,0,0,0
RPL6,0,0,0,0,0
RPL7,0,0,0,0,0
RPL7A,0,0,0,0,0
RPL7L1,0,0,0,0,0
RPL8,0,0,0,0,0
RPL9,0,0,0,0,0
RPLP0,0,0,0,0,0
RPLP1,0,0,0,0,0
RPLP2,0,0,0,0,0
RPN1,0,0,0,0,0
RPN2,0,0,0,0,0
RPP14,0,0,0,0,0
RPP21,0,0,0,0,0
RPP25,0,0,0,0,0
RPP25L,0,0,0,0,0
RPP30,0,0,0,0,0
RPP38,0,0,0,0,0
RPP40,0,0,0,0,0
RPRD1A,0,0,0,0,0
RPRD1B,0,0,0,0,0
RPRD2,0,0,0,0,0
RPS10,0,0,0,0,0
RPS11,0,0,0,0,0
RPS12,0,0,0,0,0
RPS13,0,0,0,0,0
RPS14,0,0,0,0,0
RPS15,0,0,0,0,0
RPS15A,0,0,0,0,0
RPS16,0,0,0,0,0
RPS17,0,0,0,0,0
RPS18,0,0,0,0,0
RPS19,0,0,0,0,0
RPS19BP1,0,0,0,0,0
RPS2,0,0,0,0,0
RPS20,0,0,0,0,0
RPS21,0,0,0,0,0
RPS23,0,0,0,0,0
RPS24,0,0,0,0,0
RPS25,0,0,0,0,0
RPS26,0,0,0,0,0
RPS27,0,0,0,0,0
RPS27A,0,0,0,0,0
RPS27L,0,0,0,0,0
RPS28,0,0,0,0,0
RPS29,0,0,0,0,0
RPS3,0,0,0,0,0
RPS3A,0,0,0,0,0
RPS4X,0,0,0,0,0
RPS4Y1,0,0,0,0,0
RPS5,0,0,0,0,0
RPS6,0,0,0,0,0
RPS6KA1,0,0,0,0,0
RPS6KA3,0,0,0,0,0
RPS6KA4,0,0,0,0,0
RPS6KA5,0,0,0,0,0
RPS6KB1,0,0,0,0,0
RPS6KB2,0,0,0,0,0
RPS6KC1,0,0,0,0,0
RPS7,0,0,0,0,0
RPS8,0,0,0,0,0
RPS9,0,0,0,0,0
RPSA,0,0,0,0,0
RPTOR,0,0,0,0,0
RPUSD2,0,0,0,0,0
RPUSD3,0,0,0,0,0
RPUSD4,0,0,0,0,0
RRAD,0,0,0,0,0
RRAGA,0,0,0,0,0
RRAGB,0,0,0,0,0
RRAGC,0,0,0,0,0
RRAGD,0,0,0,0,0
RRAS,0,0,0,0,0
RRAS2,0,0,0,0,0
RRBP1,0,0,0,0,0
RREB1,0,0,0,0,0
RRM1,0,0,0,0,0
RRM2,0,0,0,0,0
RRM2B,0,0,0,0,0
RRN3,0,0,0,0,0
RRP1,0,0,0,0,0
RRP12,0,0,0,0,0
RRP15,0,0,0,0,0
RRP1B,0,0,0,0,0
RRP7A,0,0,0,0,0
RRP8,0,0,0,0,0
RRP9,0,0,0,0,0
RRS1,0,0,0,0,0
RSAD1,0,0,0,0,0
RSBN1,0,0,0,0,0
RSBN1L,0,0,0,0,0
RSF1,0,0,0,0,0
RSL1D1,0,0,0,0,0
RSL24D1,0,0,0,0,0
RSPRY1,0,0,0,0,0
RSRC1,0,0,0,0,0
RSRC2,0,0,0,0,0
RSU1,0,0,0,0,0
RTCA,0,0,0,0,0
RTCB,0,0,0,0,0
RTF1,0,0,0,0,0
RTF2,0,0,0,0,0
RTKN,0,0,0,0,0
RTL8C,0,0,0,0,0
RTN1,0,0,0,0,0
RTN2,0,0,0,0,0
RTN3,0,0,0,0,0
RTN4,0,0,0,0,0
RTN4IP1,0,0,0,0,0
RTRAF,0,0,0,0,0
RUBCN,0,0,0,0,0
RUFY1,0,0,0,0,0
RUFY2,0,0,0,0,0
RUFY3,0,0,0,0,0
RUNX1,0,0,0,0,0
RUNX2,0,0,0,0,0
RUNX3,0,0,0,0,0
RUVBL1,0,0,0,0,0
RUVBL2,0,0,0,0,0
RWDD1,0,0,0,0,0
RWDD2B,0,0,0,0,0
RWDD4,0,0,0,0,0
RXRA,0,0,0,0,0
RXRB,0,0,0,0,0
RYBP,0,0,0,0,0
S100A1,0,0,0,0,0
S100A10,0,0,0,0,0
S100A11,0,0,0,0,0
S100A12,0,0,0,0,0
S100A13,0,0,0,0,0
S100A16,0,0,0,0,0
S100A2,0,0,0,0,0
S100A3,0,0,0,0,0
S100A4,0,0,0,0,0
S100A6,0,0,0,0,0
S100A8,0,0,0,0,0
S100A9,0,0,0,0,0
S100B,0,0,0,0,0
S100P,0,0,0,0,0
SAA1,0,0,0,0,0
SAA2,0,0,0,0,0
SAA2-SAA4,0,0,0,0,0
SAAL1,0,0,0,0,0
SACM1L,0,0,0,0,0
SACS,0,0,0,0,0
SAE1,0,0,0,0,0
SAFB,0,0,0,0,0
SAFB2,0,0,0,0,0
SALL1,0,0,0,0,0
SAMD1,0,0,0,0,0
SAMD12,0,0,0,0,0
SAMD4A,0,0,0,0,0
SAMD4B,0,0,0,0,0
SAMD9,0,0,0,0,0
SAMD9L,0,0,0,0,0
SAMHD1,0,0,0,0,0
SAMM50,0,0,0,0,0
SAMSN1,0,0,0,0,0
SAP130,0,0,0,0,0
SAP18,0,0,0,0,0
SAP30,0,0,0,0,0
SAP30BP,0,0,0,0,0
SAP30L,0,0,0,0,0
SAR1A,0,0,0,0,0
SAR1B,0,0,0,0,0
SARAF,0,0,0,0,0
SARDH,0,0,0,0,0
SARM1,0,0,0,0,0
SARNP,0,0,0,0,0
SARS,0,0,0,0,0
SARS2,0,0,0,0,0
SART1,0,0,0,0,0
SART3,0,0,0,0,0
SASH1,0,0,0,0,0
SASH3,0,0,0,0,0
SAT2,0,0,0,0,0
